signal_date,label,symbol,name,kind,score_25,annualized_return_25,r_squared_25,return_10d,qualified,rejection_reason
2015-06-19,国证价值100指数,980081.CNI,国证价值100指数,index,0.7166572994596909,1.8445451994877122,0.3885279144467314,-0.08285557584403003,False,return_10d_not_positive
2015-06-19,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.13911946590250138,0.8719850860670786,0.15954340059871097,-0.09897486012166612,False,return_10d_not_positive
2015-06-19,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.013529134209284756,-0.08909364081340265,0.15185297273483434,0.008258774948382674,False,score_25_not_positive
2015-06-19,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.08699207803315424,-0.20542366523225397,0.4234764185265615,0.01858140269609221,False,score_25_not_positive
2015-06-23,国证成长100指数,980080.CN,国证成长100指数,index,0.29477825265015684,1.43340583431725,0.20564884388834903,-0.07871886331892408,False,return_10d_not_positive
2015-06-23,国证价值100指数,980081.CNI,国证价值100指数,index,0.232109791878664,1.0194702759852006,0.22767686056796177,-0.07009901489579273,False,return_10d_not_positive
2015-06-23,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,0.00773829046593268,0.2784924022182329,0.0277863611513135,-0.10636668755073064,False,return_10d_not_positive
2015-06-23,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.0027578588551442954,-0.054763606300924916,0.05035933608882359,0.024288688410825765,False,score_25_not_positive
2015-06-23,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.050362911760312226,-0.1558150502691843,0.32322238239057033,0.011009971927766316,False,score_25_not_positive
2015-06-24,国证成长100指数,980080.CN,国证成长100指数,index,0.06525606792585162,0.709393254359787,0.09198856561547641,-0.05742577003117977,False,return_10d_not_positive
2015-06-24,国证价值100指数,980081.CNI,国证价值100指数,index,0.09969890583749087,0.6730695192756178,0.14812571804587216,-0.037184755638888234,False,return_10d_not_positive
2015-06-24,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,9.763372476934929e-05,0.04964621562360505,0.0019665894679579132,-0.07210275776204011,False,return_10d_not_positive
2015-06-24,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.0004249164492714501,-0.029093258201544403,0.014605323553925409,0.019444444444444375,False,score_25_not_positive
2015-06-24,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.04123937526893287,-0.1372882811453653,0.30038525447971254,-0.0008948022027187585,False,score_25_not_positive
2015-06-25,国证成长100指数,980080.CN,国证成长100指数,index,0.0006875257059188718,0.11808076464299977,0.005822503843005311,-0.11790172592431569,False,return_10d_not_positive
2015-06-25,国证价值100指数,980081.CNI,国证价值100指数,index,0.0118396929254619,0.28113622518433057,0.04211372233407151,-0.06487622271050741,False,return_10d_not_positive
2015-06-25,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.005763244526750081,-0.21475682649622452,0.026836141233682276,-0.10262772308885959,False,score_25_not_positive
2015-06-25,纳指ETF国泰,513100,纳指ETF国泰,etf,-5.487396893380569e-05,-0.013842721172012129,0.003964102740489528,0.004801097393690057,False,score_25_not_positive
2015-06-25,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.036987735204879385,-0.12900926576904082,0.2867060360695082,-0.007526484381325305,False,score_25_not_positive
2015-06-26,国证成长100指数,980080.CN,国证成长100指数,index,-0.02113599760849568,-0.38958406536689505,0.05425272614420362,-0.19466559977252118,False,score_25_not_positive
2015-06-26,国证价值100指数,980081.CNI,国证价值100指数,index,-0.002245429337926822,-0.15717590828037775,0.014286091058696604,-0.12628595387826047,False,score_25_not_positive
2015-06-26,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.07736850356167428,-0.4836413852132485,0.15997080879991432,-0.14921546835469246,False,score_25_not_positive
2015-06-26,纳指ETF国泰,513100,纳指ETF国泰,etf,-7.465259453895992e-05,-0.01540558939064407,0.004845812298768459,-0.00137174211248281,False,score_25_not_positive
2015-06-26,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.02999475517958135,-0.11435979900511728,0.2622840844468358,-0.0065649131123612925,False,score_25_not_positive
2015-06-29,国证成长100指数,980080.CN,国证成长100指数,index,-0.1468249046419651,-0.7027744909349577,0.2089217900419693,-0.2504290573434711,False,score_25_not_positive
2015-06-29,国证价值100指数,980081.CNI,国证价值100指数,index,-0.045572877246120226,-0.41284663405814426,0.11038694150937867,-0.14449179746867613,False,score_25_not_positive
2015-06-29,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.17036769506940913,-0.6117636011366546,0.2784861583017796,-0.1464450542151552,False,score_25_not_positive
2015-06-29,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.0033606128356126453,-0.0664174762069416,0.05059832182032553,-0.016574585635359185,False,score_25_not_positive
2015-06-29,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.018882285016621175,-0.09005134759954969,0.20968353633739067,-0.0038134121459308945,False,score_25_not_positive
2015-06-30,国证成长100指数,980080.CN,国证成长100指数,index,-0.2825293838495758,-0.8142127106638737,0.34699701951252226,-0.181835427700477,False,score_25_not_positive
2015-06-30,国证价值100指数,980081.CNI,国证价值100指数,index,-0.07581770218182059,-0.47467163900480125,0.159726631952944,-0.08145789012220006,False,score_25_not_positive
2015-06-30,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.22803444482668747,-0.6627293206348166,0.34408383291123645,-0.1038614925021707,False,score_25_not_positive
2015-06-30,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.010178253133947796,-0.10148753426803414,0.10029067320786877,-0.009708737864077666,False,score_25_not_positive
2015-06-30,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.014443852882893526,-0.07808584344268299,0.18497402661079898,-0.007574168056787567,False,score_25_not_positive
2015-07-01,国证成长100指数,980080.CN,国证成长100指数,index,-0.40733583333534584,-0.8852918605316814,0.4601147389864303,-0.19643613196450016,False,score_25_not_positive
2015-07-01,国证价值100指数,980081.CNI,国证价值100指数,index,-0.13931942876884792,-0.5737635072341654,0.2428168174034614,-0.10244024296435728,False,score_25_not_positive
2015-07-01,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.2989573850128371,-0.7216213513752782,0.4142856699612325,-0.10768282800845508,False,score_25_not_positive
2015-07-01,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.020694114230487757,-0.12907679549825568,0.16032404701871772,-0.006215469613259583,False,score_25_not_positive
2015-07-01,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.015145828377569477,-0.07881196276869751,0.19217676917932425,-0.01240947003056514,False,score_25_not_positive
2015-07-02,国证成长100指数,980080.CN,国证成长100指数,index,-0.5260833579954785,-0.9362949597035692,0.5618778062866389,-0.26370478841538847,False,score_25_not_positive
2015-07-02,国证价值100指数,980081.CNI,国证价值100指数,index,-0.23508389314606826,-0.684206006260043,0.34358642133392936,-0.15491229769756576,False,score_25_not_positive
2015-07-02,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.3531835370797898,-0.7609112633665119,0.46415863988817063,-0.14008861898189107,False,score_25_not_positive
2015-07-02,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.01875282076298421,-0.12320420801140386,0.15220925539530628,-0.008258774948382674,False,score_25_not_positive
2015-07-02,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.027631316630460097,-0.1050035483393259,0.26314650378449755,-0.012286789144965171,False,score_25_not_positive
2015-07-03,国证成长100指数,980080.CN,国证成长100指数,index,-0.668272677605135,-0.9706793120337373,0.6884587621477074,-0.27453220454059113,False,score_25_not_positive
2015-07-03,国证价值100指数,980081.CNI,国证价值100指数,index,-0.4226388963888974,-0.8262893576035278,0.5114901850057338,-0.19380709963817888,False,score_25_not_positive
2015-07-03,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.49772539504138236,-0.8450779035432124,0.5889698369280951,-0.1597121307546967,False,score_25_not_positive
2015-07-03,纳指ETF国泰,513100,纳指ETF国泰,etf,,,,,False,no_signal_date_close
2015-07-03,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.03669391422189671,-0.11770821721850211,0.31173621594983203,-0.01581527281009143,False,score_25_not_positive
2015-07-06,国证成长100指数,980080.CN,国证成长100指数,index,-0.7722615969988349,-0.9860366808959349,0.7831976355049397,-0.25477083709648873,False,score_25_not_positive
2015-07-06,国证价值100指数,980081.CNI,国证价值100指数,index,-0.5887338403458804,-0.8886854303550047,0.6624772053601665,-0.11371603341179293,False,score_25_not_positive
2015-07-06,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.6340086745249625,-0.8865960148616693,0.7151043585774333,-0.07290394603745298,False,score_25_not_positive
2015-07-06,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.02111738478092156,-0.128024093733337,0.1649485199630253,-0.023793337865397834,False,score_25_not_positive
2015-07-06,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.043361612666763555,-0.12584406709278895,0.344566205372174,-0.023974389522463557,False,score_25_not_positive
2015-07-07,国证成长100指数,980080.CN,国证成长100指数,index,-0.8296809541631369,-0.99322828370958,0.8353376235565757,-0.3134541377034079,False,score_25_not_positive
2015-07-07,国证价值100指数,980081.CNI,国证价值100指数,index,-0.6838020196892625,-0.9230385850365819,0.7408162895618952,-0.1657558512409224,False,score_25_not_positive
2015-07-07,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.7199688110036397,-0.9117447911508365,0.7896604598035264,-0.10518807140938125,False,score_25_not_positive
2015-07-07,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.02420684643716191,-0.13361545982694423,0.18116800607140882,-0.01774744027303754,False,score_25_not_positive
2015-07-07,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.051458963592672,-0.1341318956160057,0.3836444967570525,-0.014561884642521616,False,score_25_not_positive
2015-07-08,国证成长100指数,980080.CN,国证成长100指数,index,-0.86717127919618,-0.9962454111837372,0.8704394213126748,-0.3404411182493319,False,score_25_not_positive
2015-07-08,国证价值100指数,980081.CNI,国证价值100指数,index,-0.7440232968749902,-0.9533935091621938,0.7803947580142535,-0.2505851338688604,False,score_25_not_positive
2015-07-08,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.787418010161384,-0.9412360056081125,0.8365787172077529,-0.2042697143082861,False,score_25_not_positive
2015-07-08,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.04389917487405706,-0.17482319831837012,0.25110611918969916,-0.042005420054200604,False,score_25_not_positive
2015-07-08,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.07831355245393393,-0.18428504584138683,0.4249588027958492,-0.025020402184603108,False,score_25_not_positive
2015-07-09,国证成长100指数,980080.CN,国证成长100指数,index,-0.895733617296396,-0.997243322738679,0.8982096915289319,-0.28300638889503416,False,score_25_not_positive
2015-07-09,国证价值100指数,980081.CNI,国证价值100指数,index,-0.7960238372497414,-0.9619670042786853,0.8274959886452928,-0.16702745851536005,False,score_25_not_positive
2015-07-09,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.8454336261586834,-0.9519432065103491,0.888113513891117,-0.13440398461071823,False,score_25_not_positive
2015-07-09,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.06848155282806345,-0.21207935708961279,0.32290532076220413,-0.03678474114441421,False,score_25_not_positive
2015-07-09,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.08489051127097574,-0.1897707735947589,0.4473318502260679,-0.010567412751386507,False,score_25_not_positive
2015-07-10,国证成长100指数,980080.CN,国证成长100指数,index,-0.9045006942144457,-0.9973680645414147,0.9068875637504304,-0.17845059622138337,False,score_25_not_positive
2015-07-10,国证价值100指数,980081.CNI,国证价值100指数,index,-0.7918449666479146,-0.9604474025235419,0.8244542747133988,-0.04155563289090081,False,score_25_not_positive
2015-07-10,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.8613222496961882,-0.9533823308455643,0.9034384441887788,-0.0520199341231391,False,score_25_not_positive
2015-07-10,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.06469966674659006,-0.20617726407691472,0.3138060204468217,-0.020477815699658675,False,score_25_not_positive
2015-07-10,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.09902432708685112,-0.2005341420662996,0.49380283111148315,-0.009506946820745155,False,score_25_not_positive
2015-07-13,国证成长100指数,980080.CN,国证成长100指数,index,-0.8808805159172077,-0.9967531894547156,0.8837498843611454,-0.07231004063145341,False,score_25_not_positive
2015-07-13,国证价值100指数,980081.CNI,国证价值100指数,index,-0.7291122108915838,-0.9515792801094535,0.766212785557625,-0.004368443339570205,False,score_25_not_positive
2015-07-13,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.8436360436009326,-0.9495788080602575,0.8884318357148908,-0.051426339485934,False,score_25_not_positive
2015-07-13,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.0352346903847374,-0.17030407881637932,0.20689281566020035,0.0013736263736263687,False,score_25_not_positive
2015-07-13,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.13399452403515258,-0.22713693793935774,0.5899283720683386,-0.01773390581237433,False,score_25_not_positive
2015-07-14,国证成长100指数,980080.CN,国证成长100指数,index,-0.8491256461020501,-0.9958525718000971,0.8526620005280257,-0.11480110294979262,False,score_25_not_positive
2015-07-14,国证价值100指数,980081.CNI,国证价值100指数,index,-0.6949235087574613,-0.9441576202162371,0.7360248902066855,-0.09835018119758643,False,score_25_not_positive
2015-07-14,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.81207322315992,-0.9420710351060324,0.862008482267496,-0.07605644442181914,False,score_25_not_positive
2015-07-14,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.011117446824594054,-0.12018148728601985,0.0925054854591344,0.030898876404494402,False,score_25_not_positive
2015-07-14,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.17705844569919169,-0.25619696596122254,0.6911028201871481,-0.017695252728022526,False,score_25_not_positive
2015-07-15,国证成长100指数,980080.CN,国证成长100指数,index,-0.8358003583611708,-0.9952212966631893,0.8398135783101405,-0.11815133868122518,False,score_25_not_positive
2015-07-15,国证价值100指数,980081.CNI,国证价值100指数,index,-0.6841533623837288,-0.9403380826163475,0.7275610496175761,-0.0848805889120765,False,score_25_not_positive
2015-07-15,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.7687905856137328,-0.930489621441419,0.8262215589495789,-0.041611079671401874,False,score_25_not_positive
2015-07-15,纳指ETF国泰,513100,纳指ETF国泰,etf,-0.0032165649462101084,-0.08183157742897595,0.039307136038063795,0.02941176470588247,False,score_25_not_positive
2015-07-15,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.2068802243432105,-0.27309934518761037,0.7575273540150399,-0.013292445337834913,False,score_25_not_positive
2015-07-16,国证成长100指数,980080.CN,国证成长100指数,index,-0.7990039755508378,-0.9934928214807158,0.8042372911763881,-0.04443494871323206,False,score_25_not_positive
2015-07-16,国证价值100指数,980081.CNI,国证价值100指数,index,-0.6578018566098504,-0.9324905829006891,0.7054246645190053,-0.03949251292428879,False,score_25_not_positive
2015-07-16,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.7262681913306117,-0.9162172838131055,0.7926811730816021,-0.040179702474058776,False,score_25_not_positive
2015-07-16,纳指ETF国泰,513100,纳指ETF国泰,etf,-9.097110784250711e-06,-0.010995121813277664,0.000827376989426809,0.035441278665740095,False,score_25_not_positive
2015-07-16,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.23008546430917803,-0.291502443082991,0.7893088712250432,-0.013557445342850527,False,score_25_not_positive
2015-07-17,国证成长100指数,980080.CN,国证成长100指数,index,-0.7178381860012553,-0.9890871105969966,0.725758306129356,0.06340870946590038,False,score_25_not_positive
2015-07-17,国证价值100指数,980081.CNI,国证价值100指数,index,-0.5882479871643458,-0.9139758656681071,0.6436143548870872,0.06669919520914025,False,score_25_not_positive
2015-07-17,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.6485333652788887,-0.8903217659412441,0.7284258232115242,0.04031048281686744,False,score_25_not_positive
2015-07-17,纳指ETF国泰,513100,纳指ETF国泰,etf,0.004957864170317845,0.1234333838580004,0.04016631494135692,0.04857737682165153,True,
2015-07-17,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.25476190066291815,-0.30987259536984,0.8221504723864141,-0.019712040122521812,False,score_25_not_positive
2015-07-20,国证成长100指数,980080.CN,国证成长100指数,index,-0.6087559280981353,-0.9794770487442241,0.6215111715773372,0.12339619219309683,False,score_25_not_positive
2015-07-20,国证价值100指数,980081.CNI,国证价值100指数,index,-0.5124126303591326,-0.8867676177987012,0.577843191467837,0.028632768230417716,False,score_25_not_positive
2015-07-20,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.5206699943514331,-0.84096495383016,0.6191339983670554,0.02922807523362092,False,score_25_not_positive
2015-07-20,纳指ETF国泰,513100,纳指ETF国泰,etf,0.03631472303159494,0.27395368801366526,0.132557890696414,0.05640668523676884,True,
2015-07-20,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.28395079874497386,-0.36911484167418074,0.7692749428797514,-0.043511613444299324,False,score_25_not_positive
2015-07-21,国证成长100指数,980080.CN,国证成长100指数,index,-0.4794886327688187,-0.9606759307609835,0.4991159010187751,0.21374681243131177,False,score_25_not_positive
2015-07-21,国证价值100指数,980081.CNI,国证价值100指数,index,-0.4319327667591294,-0.8512033908415999,0.5074377891423456,0.05546101483856525,False,score_25_not_positive
2015-07-21,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.40014723645692984,-0.7815684895394479,0.5119797456173332,0.0425390074543226,False,score_25_not_positive
2015-07-21,纳指ETF国泰,513100,纳指ETF国泰,etf,0.08595795510247632,0.39905684869324576,0.21540278129282786,0.052119527449617786,True,
2015-07-21,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.3224428805400048,-0.42649973518691087,0.7560212913114617,-0.05208403424957109,False,score_25_not_positive
2015-07-22,国证成长100指数,980080.CN,国证成长100指数,index,-0.34411673692658035,-0.9257669237240141,0.37170990678985094,0.2516928301594339,False,score_25_not_positive
2015-07-22,国证价值100指数,980081.CNI,国证价值100指数,index,-0.36506229828539755,-0.8147709706240611,0.44805511173990864,0.12969227911889702,False,score_25_not_positive
2015-07-22,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.2534856608955353,-0.6951249309319485,0.36466201917932806,0.14970729389864346,False,score_25_not_positive
2015-07-22,纳指ETF国泰,513100,纳指ETF国泰,etf,0.11938215236608364,0.4578814512593641,0.260727207965584,0.05869872701555878,True,
2015-07-22,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.3617157713730604,-0.48582793949642455,0.7445347250880421,-0.04463517286820207,False,score_25_not_positive
2015-07-23,国证成长100指数,980080.CN,国证成长100指数,index,-0.1845324934488873,-0.8385257387275954,0.2200677748173867,0.23694778892252288,False,score_25_not_positive
2015-07-23,国证价值100指数,980081.CNI,国证价值100指数,index,-0.261537027960074,-0.743438626063635,0.35179370400064147,0.06683295440167347,False,score_25_not_positive
2015-07-23,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.1058964023683469,-0.5382675023959977,0.19673564147374445,0.10573274955829559,False,score_25_not_positive
2015-07-23,纳指ETF国泰,513100,纳指ETF国泰,etf,0.15257406838771376,0.5057202286728968,0.3016965898083537,0.05586987270155608,True,
2015-07-23,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.4164826176880353,-0.5317576721987396,0.7832188221487074,-0.05619617712936942,False,score_25_not_positive
2015-07-24,国证成长100指数,980080.CN,国证成长100指数,index,-0.07617010651831636,-0.6917794171208811,0.11010750628477639,0.15742887707099062,False,score_25_not_positive
2015-07-24,国证价值100指数,980081.CNI,国证价值100指数,index,-0.1869525741739131,-0.671304124471064,0.2784916215451787,-0.01926130594058617,False,score_25_not_positive
2015-07-24,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.02933668721662144,-0.361994822968669,0.08104173141492843,0.06100986743916259,False,score_25_not_positive
2015-07-24,纳指ETF国泰,513100,纳指ETF国泰,etf,0.1588941320585913,0.5096469696981196,0.3117729359849023,0.02996515679442502,True,
2015-07-24,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.457448018510534,-0.5724095403507998,0.799162114297026,-0.06684190286223812,False,score_25_not_positive
2015-07-27,国证成长100指数,980080.CN,国证成长100指数,index,-0.038559948015661094,-0.5748337558966847,0.06708017338945471,0.010837198225699396,False,score_25_not_positive
2015-07-27,国证价值100指数,980081.CNI,国证价值100指数,index,-0.21954212252951283,-0.7038178910370497,0.3119302952160332,-0.13001350468158257,False,score_25_not_positive
2015-07-27,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.040241090979694194,-0.39993645312288295,0.10061871246162668,-0.0440762037967819,False,score_25_not_positive
2015-07-27,纳指ETF国泰,513100,纳指ETF国泰,etf,0.16174793767824958,0.507410943902475,0.3187710860831132,0.005486968449931462,True,
2015-07-27,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.46047888850873536,-0.5729129978164988,0.8037501160974261,-0.04333913243091292,False,score_25_not_positive
2015-07-28,国证成长100指数,980080.CN,国证成长100指数,index,-0.013995692880835213,-0.42089717728624565,0.033252047379060845,-0.024536737957665422,False,score_25_not_positive
2015-07-28,国证价值100指数,980081.CNI,国证价值100指数,index,-0.22176593421480978,-0.7008542082038891,0.3164223480702776,-0.08957403207852743,False,score_25_not_positive
2015-07-28,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.056205363110351,-0.44740354523942694,0.12562565430784156,-0.06337678458376972,False,score_25_not_positive
2015-07-28,纳指ETF国泰,513100,纳指ETF国泰,etf,0.18524941020686628,0.5306672504032282,0.3490877005620835,0.0074931880108992654,True,
2015-07-28,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.4787639458292225,-0.5839907586538307,0.8198142500282561,-0.048919233666507855,False,score_25_not_positive
2015-07-29,国证成长100指数,980080.CN,国证成长100指数,index,-3.438742348504912e-05,-0.03457702224612569,0.0009945166255287408,0.08114000038358005,False,score_25_not_positive
2015-07-29,国证价值100指数,980081.CNI,国证价值100指数,index,-0.17596312956588966,-0.6388083911258959,0.27545525702277596,-0.027817138526680885,False,score_25_not_positive
2015-07-29,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.03981816971192158,-0.3902471094512896,0.10203322138095594,-0.0399366453814759,False,score_25_not_positive
2015-07-29,纳指ETF国泰,513100,纳指ETF国泰,etf,0.245083134532065,0.588321606309272,0.4165802035888997,0.010204081632653184,True,
2015-07-29,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5010196459705236,-0.5953923405089877,0.8414949469155297,-0.05076645156900084,False,score_25_not_positive
2015-07-30,国证成长100指数,980080.CN,国证成长100指数,index,0.005629200653915124,0.36436369062107055,0.015449400691709858,0.024671291447694532,True,
2015-07-30,国证价值100指数,980081.CNI,国证价值100指数,index,-0.16235413109330804,-0.6116795402565494,0.2654235108553963,-0.06345752637060642,False,score_25_not_positive
2015-07-30,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.038816830400201154,-0.3826684920340513,0.10143722623692542,-0.047069165057861406,False,score_25_not_positive
2015-07-30,纳指ETF国泰,513100,纳指ETF国泰,etf,0.31010608702594983,0.6460940900309482,0.47997047459619324,0.0013422818791946067,True,
2015-07-30,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5268773224554154,-0.6106971831355089,0.862747261662914,-0.05270982232271104,False,score_25_not_positive
2015-07-31,国证成长100指数,980080.CN,国证成长100指数,index,0.024372611203870506,0.6016945796053506,0.04050661586457438,-0.039715007704945626,False,return_10d_not_positive
2015-07-31,国证价值100指数,980081.CNI,国证价值100指数,index,-0.16951288720265803,-0.6159311146763591,0.275214034757326,-0.08748242248764926,False,score_25_not_positive
2015-07-31,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.06903159410604738,-0.4644802238287935,0.14862116956672045,-0.09071403568210279,False,score_25_not_positive
2015-07-31,纳指ETF国泰,513100,纳指ETF国泰,etf,0.3552677352204652,0.679589221715099,0.5227683486854982,-0.014559894109860916,False,return_10d_not_positive
2015-07-31,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5475637609563337,-0.622491524320746,0.879632476207331,-0.05376802139175141,False,score_25_not_positive
2015-08-03,国证成长100指数,980080.CN,国证成长100指数,index,0.016476845032466603,0.5122342154390698,0.03216662326694286,-0.09778443810081816,False,return_10d_not_positive
2015-08-03,国证价值100指数,980081.CNI,国证价值100指数,index,-0.15857853200071828,-0.5990822343614212,0.2647024446814913,-0.06842081588720916,False,score_25_not_positive
2015-08-03,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.1156836954749401,-0.5604285725115532,0.2064200527044957,-0.14410977752419718,False,score_25_not_positive
2015-08-03,纳指ETF国泰,513100,纳指ETF国泰,etf,0.3582147486999097,0.67569243865612,0.5301446756047182,-0.020435069215556934,False,return_10d_not_positive
2015-08-03,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5343077524411072,-0.6140897479530449,0.8700808867468047,-0.019093018369122916,False,score_25_not_positive
2015-08-04,国证成长100指数,980080.CN,国证成长100指数,index,0.07187528499997266,0.8564961153722606,0.08391781785108665,-0.06953732199741858,False,return_10d_not_positive
2015-08-04,国证价值100指数,980081.CNI,国证价值100指数,index,-0.09221266031352665,-0.4929056677433977,0.18707973218423557,-0.0459736130420646,False,score_25_not_positive
2015-08-04,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.11991140480987508,-0.5626852914908524,0.21310563226589063,-0.10400172450959255,False,score_25_not_positive
2015-08-04,纳指ETF国泰,513100,纳指ETF国泰,etf,0.2763629805723092,0.5877194881267707,0.470229397111123,-0.020475561426684274,False,return_10d_not_positive
2015-08-04,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5264324419586212,-0.6082186010064299,0.8655316379464952,-0.01631216607863606,False,score_25_not_positive
2015-08-05,国证成长100指数,980080.CN,国证成长100指数,index,0.11596608492019793,1.0038792839716804,0.11551795795745234,-0.09281256331453591,False,return_10d_not_positive
2015-08-05,国证价值100指数,980081.CNI,国证价值100指数,index,-0.06654124814392239,-0.43747140494347314,0.1521042230234919,-0.05465045820802705,False,score_25_not_positive
2015-08-05,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.1539226707247628,-0.6074769686789022,0.2533802574598061,-0.1431199146986608,False,score_25_not_positive
2015-08-05,纳指ETF国泰,513100,纳指ETF国泰,etf,0.23610779069610544,0.5365130625336056,0.4400783637608382,-0.002004008016032177,False,return_10d_not_positive
2015-08-05,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5170042296336166,-0.6013111333145813,0.8597948732193874,-0.00622394054850639,False,score_25_not_positive
2015-08-06,国证成长100指数,980080.CN,国证成长100指数,index,0.10468626838349539,0.9459543537341135,0.11066735722527299,-0.11993086578300083,False,return_10d_not_positive
2015-08-06,国证价值100指数,980081.CNI,国证价值100指数,index,-0.06562385557406032,-0.43181019190447667,0.15197384592667829,-0.08204317008942508,False,score_25_not_positive
2015-08-06,国证石油天然气指数,399439.SZ,国证石油天然气指数,index,-0.195796452875795,-0.6530310176467554,0.29982718674123887,-0.1604047848029566,False,score_25_not_positive
2015-08-06,纳指ETF国泰,513100,纳指ETF国泰,etf,0.15237442717295152,0.4395466774033523,0.3466626754480602,-0.01339584728734089,False,return_10d_not_positive
2015-08-06,黄金ETF易方达,159934,黄金ETF易方达,etf,-0.5067867975329674,-0.5941779207327895,0.852920951535789,-0.009216254386092526,False,score_25_not_positive
2015-08-07,国证成长100指数,980080.CN,国证成长100指数,index,0.08864825505307522,0.8693079633023186,0.10197566201547159,-0.07510340376631741,False,return_10d_not_positive
